id	split	content_class	path
1441	validate	1400-lilith-nature	1400-lilith-nature/1441_nature_monkey-on-roof_monkey-park-iwatayama-kyoto_s23u_iso50-f4p9_20231108-135953-001_4000x3000.jpg
1442	train	1400-lilith-nature	1400-lilith-nature/1442_nature_airplane-wing-aurora_s23u_iso800-f1p7_20231204-222129_4000x3000.jpg
1443	validate	1400-lilith-nature	1400-lilith-nature/1443_nature_northern-lights-over-mountains_oskjuhlid-reykjavik_s23u_iso800-f1p7_20231205-111212_4000x3000.heic
1444	train	1400-lilith-nature	1400-lilith-nature/1444_nature_aurora-night-sky_landhotel-rangarthing-ytra_s23u_iso800-f1p7_20231205-231136_4000x3000.dng
1445	validate	1400-lilith-nature	1400-lilith-nature/1445_nature_waterfall-on-cliff_rangarthing-eystra-iceland_s23u_iso320-f1p7_20231206-154234_4000x3000.jpg
1446	train	1400-lilith-nature	1400-lilith-nature/1446_nature_icy-coastal-landscape_hornafjordur-iceland_s23u_iso20-f1p7_20231207-114310_4000x1868.heic
1447	test	1400-lilith-nature	1400-lilith-nature/1447_nature_glacier-ice-formations_hornafjordur-iceland_s23u_iso50-f1p7_20231207-114532_4000x1868.heic
1448	train	1400-lilith-nature	1400-lilith-nature/1448_nature_snow-on-ice_hornafjordur-iceland_s23u_iso200-f1p7_20231207-115005_4000x1868.heic
1449	test	1400-lilith-nature	1400-lilith-nature/1449_nature_glacier-mountain-landscape_hornafjordur-iceland_s23u_iso12-f1p7_20231207-130740_16320x7612.heic
1450	train	1400-lilith-nature	1400-lilith-nature/1450_nature_icebergs-in-lagoon_hornafjordur-iceland_s23u_iso500-f1p7_20231207-153457_4000x1868.heic
1451	validate	1400-lilith-nature	1400-lilith-nature/1451_nature_icebergs-on-lake_hornafjordur-iceland_s23u_20231207-154044-pano_3609x3394.jpg
1452	train	1400-lilith-nature	1400-lilith-nature/1452_nature_ice-strewn-beach_diamond-beach-hornafjordur_s23u_iso1600-f1p7_20231207-161801_4000x1868.heic
1453	validate	1400-lilith-nature	1400-lilith-nature/1453_nature_basalt-column-cliff_reynisfjara-beach-myrdalshreppur_s23u_iso64-f1p7_20231209-113914_4000x3000.heic
1454	train	1400-lilith-nature	1400-lilith-nature/1454_nature_coastal-sunset-reflection_myrdalshreppur-iceland_s23u_iso10-f1p7_20231209-121716_8160x6120.heic
1455	validate	1400-lilith-nature	1400-lilith-nature/1455_nature_lighthouse-on-hillside_dyrholaey-lighthouse-myrdalshreppur_s23u_iso10-f1p7_20231209-123918_8160x6120.dng
1456	train	1400-lilith-nature	1400-lilith-nature/1456_nature_frozen-waterfall-landscape_gullfoss-falls-blaskogabyggd_s23u_iso125-f2p4_20231209-152815_4000x3000.heic
1457	test	1400-lilith-nature	1400-lilith-nature/1457_nature_rocky-coastal-landscape_thingvellir-exhibition-heart-iceland-blaskogabyggd_s23u_iso32-f1p7_20231210-113549_4000x3000.heic
1458	train	1400-lilith-nature	1400-lilith-nature/1458_nature_rocky-coastline-sunset_blaskogabyggd-iceland_s23u_iso12-f1p7_20231210-113947_8160x6120.dng
1459	test	1400-lilith-nature	1400-lilith-nature/1459_nature_person-on-snowy-slope_colorado_s23u_iso10-f1p7_20240103-131940-0_4000x3000.jpg
1460	train	1400-lilith-nature	1400-lilith-nature/1460_nature_tropical-flower-cluster_cahuita-costa-rica_s23u_iso1000-f1p7_20240211-170302_4000x3000.jpg
1461	validate	1400-lilith-nature	1400-lilith-nature/1461_nature_aerial-coastline-clouds_iceland_s23u_iso10-f1p7_20240421-074547_4000x3000.jpg
1462	train	1400-lilith-nature	1400-lilith-nature/1462_nature_clouds-from-above_iceland_s23u_iso10-f1p7_20240421-074801_4000x3000.jpg
1463	validate	1400-lilith-nature	1400-lilith-nature/1463_nature_wooden-bridge-over-river_temple-de-l-amour-versailles_s23u_iso10-f1p7_20240424-164457_4000x3000.jpg
1464	train	1400-lilith-nature	1400-lilith-nature/1464_nature_flower-bed-by-pond_grotte-versailles_s23u_iso200-f4p9_20240424-182412_4000x3000.jpg
1465	validate	1400-lilith-nature	1400-lilith-nature/1465_nature_formal-garden-pathway_notre-dame-versailles-france_s23u_iso50-f2p4_20240424-183031_4000x3000.jpg
1466	train	1400-lilith-nature	1400-lilith-nature/1466_nature_sun-glare-on-water_blue-lagoon-grindavik_s23u_iso10-f1p7_20240429-202505_4000x3000.jpg
1467	test	1400-lilith-nature	1400-lilith-nature/1467_nature_riverside-walkway-cliff_cenote-x-canche-ek-balam_s23u_iso10-f1p7_20240529-130630_4000x3000.jpg
1468	train	1400-lilith-nature	1400-lilith-nature/1468_nature_sun-behind-clouds_phippsburg-maine_s23u_iso10-f1p7_20240913-140504_4000x3000.jpg
1469	test	1400-lilith-nature	1400-lilith-nature/1469_nature_beach-sunset-sailboats_waikiki-east-honolulu-hawaii_s23u_iso10-f1p7_20241106-173958_4000x3000.jpg
1470	train	1400-lilith-nature	1400-lilith-nature/1470_nature_sunset-over-water_waikiki-east-honolulu-hawaii_s23u_iso50-f4p9_20241106-175105_4000x3000.jpg
1471	validate	1400-lilith-nature	1400-lilith-nature/1471_nature_ocean-sunset-coastline_haleiwa-waialua-hawaii_s23u_iso50-f2p4_20241110-174752_4000x3000.jpg
1472	train	1400-lilith-nature	1400-lilith-nature/1472_nature_sunset-over-parking-lot_colorado_s23u_iso25-f1p7_20241220-165246_4000x3000.jpg
1473	validate	1400-lilith-nature	1400-lilith-nature/1473_nature_orange-tree-branches_kawazu-japan_s23u_iso16-f1p7_20250305-153750_4000x3000.jpg
1474	train	1400-lilith-nature	1400-lilith-nature/1474_nature_sunset-over-water_minamiizu-japan_s23u_iso50-f2p4_20250306-174348_4000x3000.jpg
1475	validate	1400-lilith-nature	1400-lilith-nature/1475_nature_tree-silhouette-sunset-coast_minamiizu-japan_s23u_iso50-f2p2_20250306-174456_4000x3000.jpg
1476	train	1400-lilith-nature	1400-lilith-nature/1476_nature_ocean-sunset-horizon_minamiizu-japan_s23u_iso125-f4p9_20250306-174535_4000x3000.jpg
1477	test	1400-lilith-nature	1400-lilith-nature/1477_nature_ocean-sunset-sky_minamiizu-japan_s23u_iso125-f4p9_20250306-174712_4000x3000.jpg
1478	train	1400-lilith-nature	1400-lilith-nature/1478_nature_tree-branches-ocean-horizon_minamiizu-japan_s23u_iso80-f2p2_20250306-174732_4000x3000.jpg
1479	test	1400-lilith-nature	1400-lilith-nature/1479_nature_blossoming-tree-overlook_minamiizu-japan_s23u_iso10-f1p7_20250307-113455_4000x3000.jpg
1480	train	1400-lilith-nature	1400-lilith-nature/1480_nature_snowcapped-mountain-seascape_kumomi-matsuzaki-japan_s23u_iso50-f4p9_20250307-122938_4000x3000.jpg
1481	validate	1400-lilith-nature	1400-lilith-nature/1481_nature_rock-arch-seascape_kumomi-matsuzaki-japan_s23u_iso50-f4p9_20250307-124034_4000x3000.jpg
1482	train	1400-lilith-nature	1400-lilith-nature/1482_nature_snowcapped-mountain-landscape_iwachi-matsuzaki-japan_s23u_iso50-f4p9_20250307-131518_4000x3000.jpg
1483	validate	1400-lilith-nature	1400-lilith-nature/1483_nature_snow-capped-mountain-clouds_numazu-japan_s23u_iso50-f4p9_20250307-163902_4000x3000.jpg
1484	train	1400-lilith-nature	1400-lilith-nature/1484_nature_snowy-mountain-over-water_uchiura-koumi-numazu-japan_s23u_iso80-f4p9_20250307-173056_4000x3000.jpg
1485	validate	1400-lilith-nature	1400-lilith-nature/1485_nature_sea-urchin-underwater_uchiura-koumi-numazu-japan_s23u_iso400-f1p7_20250308-121144_4000x3000.jpg
1486	train	1400-lilith-nature	1400-lilith-nature/1486_nature_steaming-red-hot-spring_miyuki-beppu-japan_s23u_iso10-f1p7_20250311-151632_4000x3000.jpg
1487	test	1400-lilith-nature	1400-lilith-nature/1487_nature_glacier-over-water_kenai-peninsula-borough-alaska_s25u_iso40-f1p7_20250801-135016_4000x3000.jpg
1488	train	1400-lilith-nature	1400-lilith-nature/1488_nature_iceberg-ocean-landscape_yakutat-alaska_s25u_iso80-f1p7_20250803-185104_4000x3000.jpg
1489	test	1400-lilith-nature	1400-lilith-nature/1489_nature_cruise-ship-deck_unorganized-borough-alaska_s25u_iso125-f1p7_20250804-210918_4000x3000.jpg
1490	train	1400-lilith-nature	1400-lilith-nature/1490_nature_boat-wake-at-sunset_unorganized-borough-alaska_s25u_iso200-f1p7_20250804-211018_4000x3000.jpg
1491	validate	1400-lilith-nature	1400-lilith-nature/1491_nature_ocean-sunset-clouds_unorganized-borough-alaska_s25u_iso100-f3p4_20250804-211059_4000x3000.jpg
1492	train	1400-lilith-nature	1400-lilith-nature/1492_nature_mountain-lake-landscape_whitehorse-canada_s25u_iso64-f1p7_20250805-162506_4000x3000.jpg
1493	validate	1400-lilith-nature	1400-lilith-nature/1493_nature_sunset-over-sea_lower-davie-vancouver-canada_s25u_iso64-f3p4_20250809-203408_4000x3000.jpg
1494	train	1400-lilith-nature	1400-lilith-nature/1494_nature_sunset-over-forest_colorado_zfold7_iso250-f1p7_20251110-170409_4000x3000.jpg
1495	validate	1400-lilith-nature	1400-lilith-nature/1495_nature_lighthouse-on-island_york-maine_ip13pro_iso50-f1p5_fullsizerender-1_3855x2891.heic
1496	train	1400-lilith-nature	1400-lilith-nature/1496_nature_lake-with-boats_winthrop-maine_ip13pro_iso50-f1p5_fullsizerender-2_3411x2765.heic
1497	test	1400-lilith-nature	1400-lilith-nature/1497_nature_pink-flower-on-vine_belltown-seattle-washington_ip16pro_iso80-f1p8_fullsizerender-3_3745x5333.heic
1498	train	1400-lilith-nature	1400-lilith-nature/1498_nature_yellow-flowers-garden-bed_colorado_ip13pro_iso50-f1p5_fullsizerender_2773x3709.heic
1499	test	1400-lilith-nature	1400-lilith-nature/1499_nature_snowy-forest-trail_colorado_hero7_iso100-f2p8_g0048992_4000x3000.jpg
1500	train	1400-lilith-nature	1400-lilith-nature/1500_nature_snowy-trail-tracks_colorado_hero7_iso100-f2p8_g0049019_4000x3000.jpg
1501	validate	1400-lilith-nature	1400-lilith-nature/1501_nature_snowy-ski-slope_colorado_hero7_iso100-f2p8_g0051091_4000x3000.jpg
1502	train	1400-lilith-nature	1400-lilith-nature/1502_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0341_4032x3024.heic
1503	validate	1400-lilith-nature	1400-lilith-nature/1503_nature_passionflower-on-vine_centrum-amsterdam-netherlands_ip16pro_iso50-f1p8_img-0354_4032x3024.heic
1504	train	1400-lilith-nature	1400-lilith-nature/1504_nature_cloudy-sky-over-field_colorado_ip13pro_iso50-f1p5_img-0374_4032x3024.heic
1505	validate	1400-lilith-nature	1400-lilith-nature/1505_nature_ice-canyon-sky-view_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0393_4032x3024.heic
1506	train	1400-lilith-nature	1400-lilith-nature/1506_nature_glacier-ice-landscape_hornafjordur-iceland_ip13pro_iso50-f1p5_img-0423_4032x3024.heic
1507	test	1400-lilith-nature	1400-lilith-nature/1507_nature_ice-cave-waterfall_hornafjordur-iceland_ip13pro_iso200-f1p5_img-0468_4032x3024.heic
1508	train	1400-lilith-nature	1400-lilith-nature/1508_nature_ice-cave-interior_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0474_4032x3024.heic
1509	test	1400-lilith-nature	1400-lilith-nature/1509_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0480_4032x3024.heic
1510	train	1400-lilith-nature	1400-lilith-nature/1510_nature_purple-iris-flowers_colorado_ip8plus_iso40-f2p8_img-0803_4032x3024.heic
1511	validate	1400-lilith-nature	1400-lilith-nature/1511_nature_purple-iris-flowers_colorado_ip8plus_iso125-f2p8_img-0945_4032x3024.heic
1512	train	1400-lilith-nature	1400-lilith-nature/1512_nature_purple-white-flowers_colorado_ip8plus_iso20-f2p8_img-1029_4032x3024.heic
1513	validate	1400-lilith-nature	1400-lilith-nature/1513_nature_orange-flowers-field_colorado_ip8plus_iso20-f2p8_img-1129_4032x3024.heic
1514	train	1400-lilith-nature	1400-lilith-nature/1514_nature_purple-allium-flowers_colorado_ip8plus_iso20-f2p8_img-1310_4032x3024.heic
1515	validate	1400-lilith-nature	1400-lilith-nature/1515_nature_orange-flower-closeup_colorado_ip17pro_iso320-f1p8_img-1420_4032x3024.heic
1516	train	1400-lilith-nature	1400-lilith-nature/1516_nature_pink-flower-in-bottle_colorado_ip17pro_iso50-f1p8_img-1509_2355x3308.heic
1517	test	1400-lilith-nature	1400-lilith-nature/1517_nature_bee-on-pink-flowers_colorado_ip8plus_iso20-f2p8_img-2463_4032x3024.heic
1518	train	1400-lilith-nature	1400-lilith-nature/1518_nature_pink-flowers-and-bee_colorado_ip8plus_iso40-f2p8_img-2464_4032x3024.heic
1519	test	1400-lilith-nature	1400-lilith-nature/1519_nature_orange-rose-vase_colorado_ip17pro_iso200-f1p8_img-2700_3961x4825.heic
1520	train	1400-lilith-nature	1400-lilith-nature/1520_nature_tulips-in-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3545_5712x4284.heic
1521	validate	1400-lilith-nature	1400-lilith-nature/1521_nature_potted-tulips-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3547_5712x4284.heic
1522	train	1400-lilith-nature	1400-lilith-nature/1522_nature_water-lilies-pond_colorado_ip13pro_iso50-f1p5_img-3764_4032x3024.heic
1523	validate	1400-lilith-nature	1400-lilith-nature/1523_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3767_4032x3024.heic
1524	train	1400-lilith-nature	1400-lilith-nature/1524_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3841_4032x3024.heic
1525	validate	1400-lilith-nature	1400-lilith-nature/1525_nature_wildflowers-in-garden_colorado_ip13pro_iso50-f1p5_img-3861_4032x3024.heic
1526	train	1400-lilith-nature	1400-lilith-nature/1526_nature_pink-flowers-garden_colorado_ip13pro_iso50-f1p5_img-4543_4032x3024.heic
1527	test	1400-lilith-nature	1400-lilith-nature/1527_nature_mountain-wildflowers-landscape_stikine-region-canada_ip16pro_iso100-f1p8_img-4768_5712x4284.heic
1528	train	1400-lilith-nature	1400-lilith-nature/1528_nature_pink-blossom-branch_kawazu-japan_ip16pro_iso80-f1p8_img-4931_5712x4284.heic
1529	test	1400-lilith-nature	1400-lilith-nature/1529_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5573_4032x3024.heic
1530	train	1400-lilith-nature	1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_4032x3024.heic
1531	validate	1400-lilith-nature	1400-lilith-nature/1531_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6189_5712x4284.heic
1532	train	1400-lilith-nature	1400-lilith-nature/1532_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6194_5712x4284.heic
1533	validate	1400-lilith-nature	1400-lilith-nature/1533_nature_purple-water-lily_koyama-kamiuchikawaracho-kyoto-japan_ip13pro_iso125-f2p8_img-6205_4032x3024.heic
1534	train	1400-lilith-nature	1400-lilith-nature/1534_nature_red-flowers-closeup_ketchikan-alaska_ip16pro_iso125-f1p8_img-6286_4032x3024.heic
1535	validate	1400-lilith-nature	1400-lilith-nature/1535_nature_sea-turtle-underwater_ip13pro_iso32-f1p8_img-8579_4032x3024.heic
1536	train	1400-lilith-nature	1400-lilith-nature/1536_nature_purple-flowers-walkway_seward-alaska_ip16pro_iso80-f1p8_img-8763_5712x4284.heic
1537	test	1400-lilith-nature	1400-lilith-nature/1537_nature_purple-flowers-closeup_seward-alaska_ip16pro_iso100-f1p8_img-8764_5712x4284.heic
1538	train	1400-lilith-nature	1400-lilith-nature/1538_nature_boat-on-narrow-channel_muyil-chunyaxche-mexico_ip13pro_iso50-f1p5_img-8787_4032x3024.heic
1539	test	1400-lilith-nature	1400-lilith-nature/1539_nature_legs-in-water_felipe-carrillo-puerto-mexico_ip13pro_iso32-f1p8_img-8809_4032x3024.heic
1540	train	1400-lilith-nature	1400-lilith-nature/1540_nature_purple-flowers-garden_belltown-seattle-washington_ip16pro_iso100-f1p8_img-9109_5712x4284.heic
1541	validate	1400-lilith-nature	1400-lilith-nature/1541_nature_blue-wildflower-grass_snaefellsbaer-iceland_ip16pro_iso64-f1p8_img-9110_4032x3024.heic
1542	train	1400-lilith-nature	1400-lilith-nature/1542_nature_orange-lily-flower_belltown-seattle-washington_ip16pro_iso80-f1p8_img-9149_5712x4284.heic
1543	validate	1400-lilith-nature	1400-lilith-nature/1543_nature_water-lilies-pond_miyuki-beppu-japan_ip16pro_iso80-f1p8_img-9522_5712x4284.heic
1544	train	1400-lilith-nature	1400-lilith-nature/1544_nature_purple-water-lily-flower_miyuki-beppu-japan_ip16pro_iso64-f1p8_img-9550_4032x3024.heic
1545	validate	1400-lilith-nature	1400-lilith-nature/1545_nature_stalactite-cave-lake_playa-del-carmen-mexico_ip13pro_iso1600-f1p5_img-9591_4032x3024.heic
1546	train	1400-lilith-nature	1400-lilith-nature/1546_nature_underground-cave-lake_playa-del-carmen-mexico_ip13pro_iso2000-f1p5_img-9608_4032x3024.heic
1547	test	1400-lilith-nature	1400-lilith-nature/1547_nature_orange-flowers-garden_colorado_ip16pro_iso80-f1p8_img-9652_5712x4284.heic
1548	train	1400-lilith-nature	1400-lilith-nature/1548_nature_purple-blossom-branches_colorado_ip8plus_iso32-f2p8_img-9831_4032x3024.heic
1549	test	1400-lilith-nature	1400-lilith-nature/1549_nature_ocean-sunset-sailboat_screenshot-20260526-073037-photos_1079x1440.png
1550	train	1400-lilith-nature	1400-lilith-nature/1550_nature_sunset-clouds-over-parkinglot_screenshot-20260526-073143-photos_1079x1439.png
1551	validate	1400-lilith-nature	1400-lilith-nature/1551_nature_snowy-mountain-above-clouds_screenshot-20260526-073506-photos_1966x1476.png
1552	train	1400-lilith-nature	1400-lilith-nature/1552_nature_sunset-skyline-silhouette_screenshot-20260526-074733-gallery_1924x1400.png
1553	validate	1400-lilith-nature	1400-lilith-nature/1553_nature_airplane-wing-northern-lights_screenshot-20260526-074909-gallery_1966x1424.png
1554	train	1400-lilith-nature	1400-lilith-nature/1554_nature_person-on-driftwood_screenshot-20260526-075607-gallery_1561x2131.png
1555	validate	1400-lilith-nature	1400-lilith-nature/1555_nature_purple-water-lily_screenshot-20260526-080203-gallery_1617x2004.png
1556	train	1400-lilith-nature	1400-lilith-nature/1556_nature_abstract-ice-texture_screenshot-20260526-080327-gallery_1020x2183.png
1600	train	1600-lilith-food	1600-lilith-food/1600_food_steamed-dumplings-basket_university-city-san-diego-california_note9_iso64-f2p4_20190516-185153_4032x3024.jpg
1601	validate	1600-lilith-food	1600-lilith-food/1601_food_sushi-roll-platter_colorado_s10_iso320-f2p4_20200212-181250_4032x3024.jpg
1602	train	1600-lilith-food	1600-lilith-food/1602_food_caprese-salad-plate_s21u_iso250-f2p4_20210709-193445_4000x3000.jpg
1603	validate	1600-lilith-food	1600-lilith-food/1603_food_salad-plate-fork_colorado_s21u_iso40-f1p8_20210801-190732_4000x3000.jpg
1604	train	1600-lilith-food	1600-lilith-food/1604_food_meat-and-fried-vegetables_l-eixample-barcelona-spain_s21u_iso640-f1p8_20220304-124452_4000x3000.jpg
1605	validate	1600-lilith-food	1600-lilith-food/1605_food_sushi-roll-platter_s21u_iso1250-f1p8_20220817-200800_4000x3000.jpg
1606	train	1600-lilith-food	1600-lilith-food/1606_food_fried-calamari-salad_hanalei-hawaii_s21u_iso32-f1p8_20221001-155420_3462x2150.jpg
1607	test	1600-lilith-food	1600-lilith-food/1607_food_grilled-seafood-plate_s21u_iso1250-f1p8_20221210-191616_4000x3000.jpg
1608	train	1600-lilith-food	1600-lilith-food/1608_food_single-cake-slice-plate_anedaitocho-kyoto-japan_s23u_iso320-f2p2_20230709-194142_4000x3000.jpg
1609	test	1600-lilith-food	1600-lilith-food/1609_food_tray-of-food_kurama-kibune-cho-kyoto-japan_s23u_iso100-f2p2_20230711-123756_4000x3000.jpg
1610	train	1600-lilith-food	1600-lilith-food/1610_food_rice-bowl-vegetables_mapunapuna-honolulu-hawaii_s23u_iso50-f2p2_20230712-183013_4000x3000.jpg
